index,title,question_id,answer_id,question_url,answer_url,loc_gpt,comments_gpt,comments_density_gpt,cc_gpt,npath_gpt,cognitive_gpt,var_names_gpt,mi_gpt,loc_stackoverflow,comments_stackoverflow,comments_density_stackoverflow,cc_stackoverflow,npath_stackoverflow,cognitive_stackoverflow,var_names_stackoverflow,mi_stackoverflow,up_votes,comment_count,answer_count,score,favorite_count
1108,Convert JSON to Map,443499,583634,https://stackoverflow.com/questions/443499/convert-json-to-map,https://stackoverflow.com/questions/443499/convert-json-to-map/583634#583634,12.0,0.0,0.0,1.0,1.0,1.0,1.0,157.8484854211024,2.0,0.0,0.0,1.0,1.0,1.0,1.0,167.1656346610883,240.0,1.0,19.0,240.0,0.0
1110,Getting the difference between two sets,18644579,18644612,https://stackoverflow.com/questions/18644579/getting-the-difference-between-two-sets,https://stackoverflow.com/questions/18644579/getting-the-difference-between-two-sets/18644612#18644612,19.0,0.0,0.0,1.0,1.0,1.0,5.5,127.84199821407204,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,242.0,5.0,11.0,241.0,0.0
1111,How to check if a folder exists?,15571496,15571626,https://stackoverflow.com/questions/15571496/how-to-check-if-a-folder-exists,https://stackoverflow.com/questions/15571496/how-to-check-if-a-folder-exists/15571626#15571626,12.0,0.0,0.0,2.0,3.0,3.0,6.666666666666667,126.8851416659511,5.0,1.0,0.2,1.0,1.0,1.0,1.0,162.40092285534269,239.0,2.0,10.0,239.0,0.0
1112,"How to convert a JSON string to a Map&lt;String, String&gt; with Jackson JSON",2525042,2525152,https://stackoverflow.com/questions/2525042/how-to-convert-a-json-string-to-a-mapstring-string-with-jackson-json,https://stackoverflow.com/questions/2525042/how-to-convert-a-json-string-to-a-mapstring-string-with-jackson-json/2525152#2525152,12.0,0.0,0.0,1.0,1.0,1.0,5.75,129.5114477731924,10.0,0.0,0.0,1.0,1.0,1.0,4.5,134.43050368865534,241.0,5.0,11.0,240.0,0.0
1113,Exception thrown inside catch block - will it be caught again?,143622,143628,https://stackoverflow.com/questions/143622/exception-thrown-inside-catch-block-will-it-be-caught-again,https://stackoverflow.com/questions/143622/exception-thrown-inside-catch-block-will-it-be-caught-again/143628#143628,15.0,0.0,0.0,1.0,3.0,3.0,2.2,143.91512971636735,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,242.0,3.0,9.0,240.0,0.0
1114,Accessing Kotlin extension functions from Java,28294509,28364983,https://stackoverflow.com/questions/28294509/accessing-kotlin-extension-functions-from-java,https://stackoverflow.com/questions/28294509/accessing-kotlin-extension-functions-from-java/28364983#28364983,9.0,0.0,0.0,1.0,1.0,1.0,1.0,159.34443219785166,18.0,0.0,0.0,2.0,1.0,1.0,1.0,155.51006685893995,239.0,3.0,9.0,239.0,0.0
1115,URLEncoder not able to translate space character,4737841,4737967,https://stackoverflow.com/questions/4737841/urlencoder-not-able-to-translate-space-character,https://stackoverflow.com/questions/4737841/urlencoder-not-able-to-translate-space-character/4737967#4737967,5.0,0.0,0.0,1.0,1.0,1.0,1.0,162.40092285534269,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,240.0,1.0,19.0,239.0,0.0
1116,is there a Java equivalent to null coalescing operator (??) in C#?,5223044,5223065,https://stackoverflow.com/questions/5223044/is-there-a-java-equivalent-to-null-coalescing-operator-in-c,https://stackoverflow.com/questions/5223044/is-there-a-java-equivalent-to-null-coalescing-operator-in-c/5223065#5223065,5.0,0.0,0.0,1.0,1.0,1.0,1.0,162.40092285534269,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,240.0,8.0,5.0,239.0,0.0
1117,How to convert a color integer to a hex String in Android?,6539879,6540378,https://stackoverflow.com/questions/6539879/how-to-convert-a-color-integer-to-a-hex-string-in-android,https://stackoverflow.com/questions/6539879/how-to-convert-a-color-integer-to-a-hex-string-in-android/6540378#6540378,4.0,0.0,0.0,1.0,1.0,1.0,6.5,133.2380740563708,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,238.0,4.0,12.0,238.0,0.0
1118,How to automatically generate N &quot;distinct&quot; colors?,470690,470747,https://stackoverflow.com/questions/470690/how-to-automatically-generate-n-distinct-colors,https://stackoverflow.com/questions/470690/how-to-automatically-generate-n-distinct-colors/470747#470747,24.0,0.0,0.0,4.0,4.0,2.0,3.2,134.71107696333866,9.0,1.0,0.1111111111111111,1.0,1.0,1.0,1.0,159.34443219785166,238.0,2.0,19.0,238.0,0.0
1119,Finding the max/min value in an array of primitives using Java,1484347,1486010,https://stackoverflow.com/questions/1484347/finding-the-max-min-value-in-an-array-of-primitives-using-java,https://stackoverflow.com/questions/1484347/finding-the-max-min-value-in-an-array-of-primitives-using-java/1486010#1486010,17.0,0.0,0.0,4.0,5.0,5.0,2.8,138.66745605257293,11.0,0.0,0.0,1.0,1.0,1.0,2.0,147.07196025637737,238.0,3.0,16.0,238.0,0.0
1120,What&#39;s the Kotlin equivalent of Java&#39;s String[]?,44239869,44239940,https://stackoverflow.com/questions/44239869/whats-the-kotlin-equivalent-of-javas-string,https://stackoverflow.com/questions/44239869/whats-the-kotlin-equivalent-of-javas-string/44239940#44239940,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,5.0,0.0,0.0,1.0,1.0,1.0,1.0,162.40092285534269,240.0,1.0,8.0,239.0,0.0
1121,Are getters and setters poor design? Contradictory advice seen,565095,565227,https://stackoverflow.com/questions/565095/are-getters-and-setters-poor-design-contradictory-advice-seen,https://stackoverflow.com/questions/565095/are-getters-and-setters-poor-design-contradictory-advice-seen/565227#565227,20.0,0.0,0.0,5.0,4.0,1.0,3.5,133.97743208789427,23.0,4.0,0.1739130434782608,9.0,1.0,1.0,1.0,152.62543007716843,245.0,1.0,16.0,238.0,0.0
1122,Why do we usually use || over |? What is the difference?,7101992,7102013,https://stackoverflow.com/questions/7101992/why-do-we-usually-use-over-what-is-the-difference,https://stackoverflow.com/questions/7101992/why-do-we-usually-use-over-what-is-the-difference/7102013#7102013,14.0,2.0,0.1428571428571428,3.0,6.0,3.0,2.0,145.35791756092954,11.0,2.0,0.1818181818181818,1.0,1.0,1.0,1.0,158.30094458144848,244.0,7.0,28.0,237.0,0.0
1123,Unable to obtain LocalDateTime from TemporalAccessor when parsing LocalDateTime (Java 8),27454025,27454146,https://stackoverflow.com/questions/27454025/unable-to-obtain-localdatetime-from-temporalaccessor-when-parsing-localdatetime,https://stackoverflow.com/questions/27454025/unable-to-obtain-localdatetime-from-temporalaccessor-when-parsing-localdatetime/27454146#27454146,9.0,0.0,0.0,1.0,1.0,1.0,1.0,159.34443219785166,4.0,0.0,0.0,1.0,1.0,1.0,5.5,135.94435022791407,238.0,1.0,13.0,237.0,0.0
1124,super() in Java,3767365,3767389,https://stackoverflow.com/questions/3767365/super-in-java,https://stackoverflow.com/questions/3767365/super-in-java/3767389#3767389,24.0,0.0,0.0,4.0,2.0,1.0,3.0,135.7566010057673,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,243.0,2.0,18.0,237.0,0.0
1125,Immutability of Strings in Java,1552301,1553110,https://stackoverflow.com/questions/1552301/immutability-of-strings-in-java,https://stackoverflow.com/questions/1552301/immutability-of-strings-in-java/1553110#1553110,14.0,10.0,0.7142857142857143,3.0,3.0,1.0,5.25,129.7236070450234,22.0,1.0,0.0454545454545454,1.0,1.0,1.0,1.0,154.69657924253676,241.0,2.0,26.0,237.0,0.0
1126,What is the difference between Optional.flatMap and Optional.map?,30864583,30864741,https://stackoverflow.com/questions/30864583/what-is-the-difference-between-optional-flatmap-and-optional-map,https://stackoverflow.com/questions/30864583/what-is-the-difference-between-optional-flatmap-and-optional-map/30864741#30864741,10.0,2.0,0.2,1.0,1.0,1.0,10.6,120.55072269831902,13.0,0.0,0.0,3.0,5.0,2.0,3.75,135.55981873348642,237.0,6.0,8.0,237.0,0.0
1127,Different ways of loading a file as an InputStream,676250,676273,https://stackoverflow.com/questions/676250/different-ways-of-loading-a-file-as-an-inputstream,https://stackoverflow.com/questions/676250/different-ways-of-loading-a-file-as-an-inputstream/676273#676273,12.0,0.0,0.0,1.0,1.0,1.0,7.333333333333333,125.57111675312106,8.0,0.0,0.0,1.0,1.0,1.0,1.0,159.95690398326485,237.0,0.0,6.0,237.0,0.0
1128,"How to set JFrame to appear centered, regardless of monitor resolution?",2442599,2442610,https://stackoverflow.com/questions/2442599/how-to-set-jframe-to-appear-centered-regardless-of-monitor-resolution,https://stackoverflow.com/questions/2442599/how-to-set-jframe-to-appear-centered-regardless-of-monitor-resolution/2442610#2442610,15.0,3.0,0.2,1.0,1.0,1.0,4.2,133.43976964458147,4.0,0.0,0.0,1.0,1.0,1.0,1.0,163.56126932217657,235.0,0.0,12.0,236.0,0.0
1129,Display current time in 12 hour format with AM/PM,18734452,18734471,https://stackoverflow.com/questions/18734452/display-current-time-in-12-hour-format-with-am-pm,https://stackoverflow.com/questions/18734452/display-current-time-in-12-hour-format-with-am-pm/18734471#18734471,10.0,3.0,0.3,1.0,1.0,1.0,7.5,126.15512858364627,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,238.0,1.0,15.0,236.0,0.0
1130,Cleanest way to toggle a boolean variable in Java?,224311,224314,https://stackoverflow.com/questions/224311/cleanest-way-to-toggle-a-boolean-variable-in-java,https://stackoverflow.com/questions/224311/cleanest-way-to-toggle-a-boolean-variable-in-java/224314#224314,17.0,0.0,0.0,3.0,1.0,1.0,1.0,155.57729061090768,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,241.0,2.0,9.0,236.0,0.0
1131,How to get the selected index of a RadioGroup in Android,6440259,6441097,https://stackoverflow.com/questions/6440259/how-to-get-the-selected-index-of-a-radiogroup-in-android,https://stackoverflow.com/questions/6440259/how-to-get-the-selected-index-of-a-radiogroup-in-android/6441097#6441097,9.0,2.0,0.2222222222222222,1.0,1.0,1.0,1.0,159.34443219785166,9.0,0.0,0.0,1.0,1.0,1.0,8.0,125.65747922263832,236.0,0.0,19.0,236.0,0.0
1132,How to print a float with 2 decimal places in Java?,2538787,2538803,https://stackoverflow.com/questions/2538787/how-to-print-a-float-with-2-decimal-places-in-java,https://stackoverflow.com/questions/2538787/how-to-print-a-float-with-2-decimal-places-in-java/2538803#2538803,4.0,0.0,0.0,1.0,1.0,1.0,1.0,163.56126932217657,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,238.0,0.0,18.0,238.0,0.0
1133,Maven dependency for Servlet 3.0 API?,1979957,1980718,https://stackoverflow.com/questions/1979957/maven-dependency-for-servlet-3-0-api,https://stackoverflow.com/questions/1979957/maven-dependency-for-servlet-3-0-api/1980718#1980718,8.0,0.0,0.0,1.0,1.0,1.0,1.0,159.95690398326485,25.0,0.0,0.0,1.0,1.0,1.0,1.0,154.03184571068536,236.0,3.0,11.0,236.0,0.0
1135,Assert an object is a specific type,12404650,12404813,https://stackoverflow.com/questions/12404650/assert-an-object-is-a-specific-type,https://stackoverflow.com/questions/12404650/assert-an-object-is-a-specific-type/12404813#12404813,8.0,3.0,0.375,1.0,1.0,1.0,1.0,159.95690398326485,14.0,3.0,0.2142857142857142,1.0,1.0,1.0,1.0,157.04690188600063,236.0,3.0,6.0,236.0,0.0
1136,Invoking a static method using reflection,2467544,2467562,https://stackoverflow.com/questions/2467544/invoking-a-static-method-using-reflection,https://stackoverflow.com/questions/2467544/invoking-a-static-method-using-reflection/2467562#2467562,9.0,0.0,0.0,1.0,1.0,1.0,5.25,132.48113735687443,2.0,1.0,0.5,1.0,1.0,1.0,1.0,167.1656346610883,236.0,0.0,5.0,236.0,0.0
1137,Named placeholders in string formatting,2286648,2295004,https://stackoverflow.com/questions/2286648/named-placeholders-in-string-formatting,https://stackoverflow.com/questions/2286648/named-placeholders-in-string-formatting/2295004#2295004,12.0,0.0,0.0,1.0,1.0,1.0,4.8,132.4369075508981,21.0,0.0,0.0,3.0,3.0,3.0,7.1,122.72494782227244,237.0,3.0,23.0,236.0,0.0
1138,Interview question: Check if one string is a rotation of other string,2553522,2553533,https://stackoverflow.com/questions/2553522/interview-question-check-if-one-string-is-a-rotation-of-other-string,https://stackoverflow.com/questions/2553522/interview-question-check-if-one-string-is-a-rotation-of-other-string/2553533#2553533,18.0,0.0,0.0,4.0,4.0,3.0,2.6666666666666665,139.16063296015,14.0,0.0,0.0,5.0,1.0,1.0,1.0,156.12690188600064,236.0,7.0,26.0,235.0,0.0
1139,How to capitalize the first letter of word in a string using Java?,5725892,5725949,https://stackoverflow.com/questions/5725892/how-to-capitalize-the-first-letter-of-word-in-a-string-using-java,https://stackoverflow.com/questions/5725892/how-to-capitalize-the-first-letter-of-word-in-a-string-using-java/5725949#5725949,14.0,0.0,0.0,2.0,1.0,1.0,1.0,156.81690188600064,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,236.0,2.0,24.0,235.0,0.0
1140,Format Float to n decimal places,5195837,5383201,https://stackoverflow.com/questions/5195837/format-float-to-n-decimal-places,https://stackoverflow.com/questions/5195837/format-float-to-n-decimal-places/5383201#5383201,8.0,0.0,0.0,1.0,1.0,1.0,9.5,123.48597684583964,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,235.0,0.0,11.0,235.0,0.0
1141,How do I get the last character of a string?,5163785,5163852,https://stackoverflow.com/questions/5163785/how-do-i-get-the-last-character-of-a-string,https://stackoverflow.com/questions/5163785/how-do-i-get-the-last-character-of-a-string/5163852#5163852,5.0,0.0,0.0,1.0,1.0,1.0,1.0,162.40092285534269,7.0,0.0,0.0,1.0,1.0,1.0,5.0,134.57837304347996,235.0,3.0,12.0,235.0,0.0
1142,equals vs Arrays.equals in Java,8777257,8777279,https://stackoverflow.com/questions/8777257/equals-vs-arrays-equals-in-java,https://stackoverflow.com/questions/8777257/equals-vs-arrays-equals-in-java/8777279#8777279,6.0,0.0,0.0,1.0,1.0,1.0,1.0,161.45285076001412,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,236.0,1.0,9.0,235.0,0.0
1145,Is there a common Java utility to break a list into batches?,12026885,12026908,https://stackoverflow.com/questions/12026885/is-there-a-common-java-utility-to-break-a-list-into-batches,https://stackoverflow.com/questions/12026885/is-there-a-common-java-utility-to-break-a-list-into-batches/12026908#12026908,13.0,0.0,0.0,2.0,2.0,1.0,5.666666666666667,129.10172624391268,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,238.0,3.0,21.0,235.0,0.0
1146,Accessing constructor of an anonymous class,362424,362443,https://stackoverflow.com/questions/362424/accessing-constructor-of-an-anonymous-class,https://stackoverflow.com/questions/362424/accessing-constructor-of-an-anonymous-class/362443#362443,12.0,4.0,0.3333333333333333,1.0,1.0,1.0,1.0,157.8484854211024,10.0,0.0,0.0,1.0,1.0,1.0,7.666666666666667,125.7990702948021,235.0,2.0,10.0,235.0,0.0
1147,How to convert/parse from String to char in java?,7853502,7853536,https://stackoverflow.com/questions/7853502/how-to-convert-parse-from-string-to-char-in-java,https://stackoverflow.com/questions/7853502/how-to-convert-parse-from-string-to-char-in-java/7853536#7853536,9.0,0.0,0.0,2.0,2.0,1.0,4.5,134.748378370076,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,234.0,4.0,14.0,234.0,0.0
1149,How does Junit @Rule work?,13489388,13489506,https://stackoverflow.com/questions/13489388/how-does-junit-rule-work,https://stackoverflow.com/questions/13489388/how-does-junit-rule-work/13489506#13489506,7.0,1.0,0.1428571428571428,1.0,1.0,1.0,9.0,125.05622907206562,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,239.0,6.0,4.0,234.0,0.0
1150,Javadoc: package.html or package-info.java,3644726,3644733,https://stackoverflow.com/questions/3644726/javadoc-package-html-or-package-info-java,https://stackoverflow.com/questions/3644726/javadoc-package-html-or-package-info-java/3644733#3644733,2.0,3.0,1.5,1.0,1.0,1.0,1.0,167.1656346610883,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,236.0,7.0,1.0,235.0,0.0
1151,How to compare two Dates without the time portion?,1439779,1439792,https://stackoverflow.com/questions/1439779/how-to-compare-two-dates-without-the-time-portion,https://stackoverflow.com/questions/1439779/how-to-compare-two-dates-without-the-time-portion/1439792#1439792,28.0,3.0,0.1071428571428571,3.0,12.0,5.0,5.142857142857143,126.45327415879603,25.0,5.0,0.2,1.0,1.0,1.0,1.0,154.03184571068536,233.0,0.0,33.0,233.0,0.0
1152,How to change menu item text dynamically in Android,7066657,32072318,https://stackoverflow.com/questions/7066657/how-to-change-menu-item-text-dynamically-in-android,https://stackoverflow.com/questions/7066657/how-to-change-menu-item-text-dynamically-in-android/32072318#32072318,24.0,0.0,0.0,3.0,1.0,1.0,1.0,153.78412008219067,14.0,0.0,0.0,2.0,2.0,2.0,4.0,134.35893323585842,233.0,1.0,13.0,233.0,0.0
1153,Converting double to string,5766318,9963574,https://stackoverflow.com/questions/5766318/converting-double-to-string,https://stackoverflow.com/questions/5766318/converting-double-to-string/9963574#9963574,5.0,0.0,0.0,1.0,1.0,1.0,1.0,162.40092285534269,4.0,0.0,0.0,1.0,1.0,1.0,5.5,135.94435022791407,234.0,9.0,17.0,234.0,0.0
1154,Java Set retain order?,10752753,10752804,https://stackoverflow.com/questions/10752753/java-set-retain-order,https://stackoverflow.com/questions/10752753/java-set-retain-order/10752804#10752804,28.0,0.0,0.0,4.0,1.0,1.0,1.0,152.75253654708897,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,237.0,1.0,13.0,233.0,0.0
1155,Unfinished Stubbing Detected in Mockito,26318569,26319364,https://stackoverflow.com/questions/26318569/unfinished-stubbing-detected-in-mockito,https://stackoverflow.com/questions/26318569/unfinished-stubbing-detected-in-mockito/26319364#26319364,4.0,4.0,1.0,1.0,1.0,1.0,1.0,163.56126932217657,19.0,1.0,0.0526315789473684,1.0,1.0,1.0,1.0,155.45891730833452,234.0,0.0,5.0,233.0,0.0
1156,Can constructors throw exceptions in Java?,1371369,1371559,https://stackoverflow.com/questions/1371369/can-constructors-throw-exceptions-in-java,https://stackoverflow.com/questions/1371369/can-constructors-throw-exceptions-in-java/1371559#1371559,9.0,0.0,0.0,2.0,1.0,1.0,4.0,136.65646354770942,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,238.0,0.0,6.0,233.0,0.0
1157,How to test methods that call System.exit()?,309396,309427,https://stackoverflow.com/questions/309396/how-to-test-methods-that-call-system-exit,https://stackoverflow.com/questions/309396/how-to-test-methods-that-call-system-exit/309427#309427,10.0,4.0,0.4,1.0,1.0,1.0,10.0,121.49467900992742,74.0,3.0,0.0405405405405405,15.0,1.0,1.0,1.0,145.16886151533834,233.0,6.0,19.0,233.0,0.0
1158,How can I get the current screen orientation?,3663665,3663693,https://stackoverflow.com/questions/3663665/how-can-i-get-the-current-screen-orientation,https://stackoverflow.com/questions/3663665/how-can-i-get-the-current-screen-orientation/3663693#3663693,13.0,0.0,0.0,2.0,3.0,3.0,9.333333333333334,121.01806935278506,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,232.0,0.0,9.0,232.0,0.0
1160,Replacing all non-alphanumeric characters with empty strings,1805518,1805526,https://stackoverflow.com/questions/1805518/replacing-all-non-alphanumeric-characters-with-empty-strings,https://stackoverflow.com/questions/1805518/replacing-all-non-alphanumeric-characters-with-empty-strings/1805526#1805526,5.0,0.0,0.0,1.0,1.0,1.0,1.0,162.40092285534269,1.0,0.0,0.0,1.0,1.0,1.0,1.0,170.77,232.0,2.0,14.0,232.0,0.0
1161,Spring Boot - Cannot determine embedded database driver class for database type NONE,24074749,24086178,https://stackoverflow.com/questions/24074749/spring-boot-cannot-determine-embedded-database-driver-class-for-database-type,https://stackoverflow.com/questions/24074749/spring-boot-cannot-determine-embedded-database-driver-class-for-database-type/24086178#24086178,12.0,0.0,0.0,1.0,1.0,1.0,1.0,157.8484854211024,2.0,0.0,0.0,1.0,1.0,1.0,1.0,167.1656346610883,232.0,3.0,36.0,232.0,0.0
